user,rating_bucket,attempts,solved,solve_rate,expected_rate,performance_ratio,avg_rating,mastery,skill_score,weakness_score,is_weak
Nachia,2800,286,157,0.549,0.16,2.0,2838.85,5.0626,7.8895,0.0,0
Nachia,3000,271,111,0.4096,0.11,2.0,3041.44,4.7185,5.8781,0.0,0
Nachia,3200,75,37,0.4933,0.07,2.0,3264.86,3.6376,5.8589,0.0,0
Nachia,3400,190,59,0.3105,0.04,2.0,3459.32,4.0943,4.3982,0.0,0
Namine,2800,16,0,0.0,0.16,0.0,2800.0,0.0,0.0,0.4533,0
Namine,1400,346,130,0.3757,0.7,0.5367,1435.38,4.8752,2.6292,0.3228,1
Namine,1000,151,81,0.5364,0.85,0.6311,1072.84,4.4067,2.5361,0.2914,1
Namine,1600,293,136,0.4642,0.6,0.7736,1669.85,4.92,3.8134,0.1304,0
Namine,1200,183,117,0.6393,0.78,0.8197,1262.39,4.7707,3.8504,0.1271,0
Namine,3000,2,0,0.0,0.11,0.0,3000.0,0.0,0.0,0.1208,0
Namine,2000,565,176,0.3115,0.42,0.7417,2061.93,5.1761,3.3246,0.1113,1
Namine,2600,449,60,0.1336,0.22,0.6074,2611.67,4.1109,1.4347,0.1032,1
Namine,800,247,200,0.8097,0.9,0.8997,817.0,5.3033,3.5083,0.079,0
Namine,1800,475,200,0.4211,0.5,0.8421,1850.5,5.3033,4.1321,0.0772,0
Namine,2200,844,285,0.3377,0.35,0.9648,2250.88,5.656,4.299,0.0125,0
Namine,2400,768,239,0.3112,0.28,1.1114,2432.22,5.4806,4.1483,0.0,0
NanYan,1400,42,18,0.4286,0.7,0.6122,1433.33,2.9444,1.8087,0.2588,1
NanYan,1000,30,21,0.7,0.85,0.8235,1057.14,3.091,2.2874,0.1259,0
NanYan,1200,45,30,0.6667,0.78,0.8547,1246.67,3.434,2.854,0.0979,0
NanYan,800,62,50,0.8065,0.9,0.8961,812.0,3.9318,2.5747,0.0786,0
NanYan,2400,63,14,0.2222,0.28,0.7937,2450.0,2.7081,1.4744,0.0648,0
NanYan,1600,31,22,0.7097,0.6,1.1828,1686.36,3.1355,3.7525,0.0,0
NanYan,1800,20,20,1.0,0.5,2.0,1855.0,3.0445,5.6476,0.0,0
NanYan,2000,13,9,0.6923,0.42,1.6484,2000.0,2.3026,3.1882,0.0,0
NanYan,2200,22,15,0.6818,0.35,1.9481,2253.33,2.7726,4.2597,0.0,0
NanYan,2600,9,9,1.0,0.22,2.0,2655.56,2.3026,6.1146,0.0,0
Nanani,1200,638,262,0.4107,0.78,0.5265,1251.91,5.5722,2.8647,0.363,1
Nanani,1600,964,359,0.3724,0.6,0.6207,1651.81,5.8861,3.6208,0.2271,1
Nanani,1400,538,255,0.474,0.7,0.6771,1446.67,5.5452,3.8023,0.2172,1
Nanani,800,724,490,0.6768,0.9,0.752,817.96,6.1964,3.4303,0.2043,0
Nanani,1000,435,276,0.6345,0.85,0.7465,1063.77,5.624,3.7959,0.1977,1
Nanani,2000,1173,361,0.3078,0.42,0.7328,2051.8,5.8916,3.7203,0.1151,1
Nanani,1800,922,364,0.3948,0.5,0.7896,1856.59,5.8999,4.3245,0.1041,0
Nanani,3200,62,4,0.0645,0.07,0.9217,3200.0,1.6094,0.3323,0.0087,0
Nanani,2400,654,179,0.2737,0.28,0.9775,2444.69,5.193,3.4747,0.0066,0
Nanani,2200,605,233,0.3851,0.35,1.1004,2249.79,5.4553,4.7267,0.0,0
Nanani,2600,199,82,0.4121,0.22,1.873,2610.98,4.4188,4.7541,0.0,0
Nanani,2800,231,40,0.1732,0.16,1.0823,2817.5,3.7136,1.8118,0.0,0
Nanani,3000,19,12,0.6316,0.11,2.0,3041.67,2.5649,4.9274,0.0,0
Natsuzora,1200,247,166,0.6721,0.78,0.8616,1257.83,5.118,4.3265,0.0973,0
Natsuzora,1400,257,159,0.6187,0.7,0.8838,1447.17,5.0752,4.544,0.0743,0
Natsuzora,2400,328,91,0.2774,0.28,0.9909,2440.66,4.5218,3.0619,0.0027,0
Natsuzora,800,210,194,0.9238,0.9,1.0265,813.4,5.273,3.9623,0.0,0
Natsuzora,1000,109,95,0.8716,0.85,1.0254,1056.84,4.5643,4.2042,0.0,0
Natsuzora,1600,248,161,0.6492,0.6,1.082,1664.6,5.0876,5.4979,0.0,0
Natsuzora,1800,359,225,0.6267,0.5,1.2535,1863.11,5.4205,6.3295,0.0,0
Natsuzora,2000,465,203,0.4366,0.42,1.0394,2045.81,5.3181,4.7497,0.0,0
Natsuzora,2200,282,133,0.4716,0.35,1.3475,2265.41,4.8978,5.233,0.0,0
Natsuzora,2600,60,14,0.2333,0.22,1.0606,2600.0,2.7081,1.6429,0.0,0
Natsuzora,3000,3,3,1.0,0.11,2.0,3000.0,1.3863,4.1589,0.0,0
Neil_Qian,1600,307,101,0.329,0.6,0.5483,1653.47,4.625,2.5159,0.2761,1
Neil_Qian,1400,160,75,0.4688,0.7,0.6696,1445.33,4.3307,2.9341,0.2204,1
Neil_Qian,800,142,107,0.7535,0.9,0.8372,819.63,4.6821,2.8917,0.1279,0
Neil_Qian,1800,377,142,0.3767,0.5,0.7533,1850.7,4.9628,3.4595,0.1228,0
Neil_Qian,1200,114,74,0.6491,0.78,0.8322,1267.57,4.3175,3.5525,0.1168,0
Neil_Qian,1000,79,58,0.7342,0.85,0.8637,1062.07,4.0775,3.1794,0.1,0
Neil_Qian,2000,572,206,0.3601,0.42,0.8575,2043.69,5.3327,3.925,0.06,0
Neil_Qian,2200,540,179,0.3315,0.35,0.9471,2268.72,5.193,3.9053,0.0188,0
Neil_Qian,2400,496,182,0.3669,0.28,1.3105,2442.31,5.2095,4.6686,0.0,0
Neil_Qian,2600,454,119,0.2621,0.22,1.1914,2647.06,4.7875,3.3217,0.0,0
Neil_Qian,2800,301,121,0.402,0.16,2.0,2838.02,4.804,5.4807,0.0,0
Neil_Qian,3000,123,41,0.3333,0.11,2.0,3041.46,3.7377,3.7893,0.0,0
Neil_Qian,3200,197,29,0.1472,0.07,2.0,3237.93,3.4012,1.6212,0.0,0
Neil_Qian,3400,15,13,0.8667,0.04,2.0,3476.92,2.6391,7.9524,0.0,0
NetFriendMutsumi,1200,49,25,0.5102,0.78,0.6541,1280.0,3.2581,2.1277,0.2479,1
NetFriendMutsumi,1000,38,31,0.8158,0.85,0.9598,1061.29,3.4657,3.0006,0.0281,0
NetFriendMutsumi,1800,44,21,0.4773,0.5,0.9545,1814.29,3.091,2.6766,0.0211,0
NetFriendMutsumi,800,42,37,0.881,0.9,0.9788,816.22,3.6376,2.6156,0.0154,0
NetFriendMutsumi,1400,17,13,0.7647,0.7,1.0924,1500.0,2.6391,3.0272,0.0,0
NetFriendMutsumi,1600,41,33,0.8049,0.6,1.3415,1651.52,3.5264,4.6875,0.0,0
NetFriendMutsumi,2000,72,33,0.4583,0.42,1.0913,2039.39,3.5264,3.2962,0.0,0
NetFriendMutsumi,2200,44,22,0.5,0.35,1.4286,2277.27,3.1355,3.5702,0.0,0
NetFriendMutsumi,2400,43,19,0.4419,0.28,1.5781,2431.58,2.9957,3.2187,0.0,0
Network_Error,800,373,190,0.5094,0.9,0.566,820.53,5.2523,2.1953,0.3701,1
Network_Error,1400,407,158,0.3882,0.7,0.5546,1451.27,5.0689,2.8558,0.3088,1
Network_Error,1000,164,89,0.5427,0.85,0.6385,1059.55,4.4998,2.5874,0.2853,1
Network_Error,1200,259,141,0.5444,0.78,0.698,1252.48,4.9558,3.3791,0.22,1
Network_Error,1600,451,183,0.4058,0.6,0.6763,1662.3,5.2149,3.5175,0.1911,1
Network_Error,2000,817,244,0.2987,0.42,0.7111,2038.93,5.5013,3.3499,0.1252,1
Network_Error,2200,879,240,0.273,0.35,0.7801,2254.58,5.4848,3.3764,0.0805,0
Network_Error,1800,620,267,0.4306,0.5,0.8613,1856.55,5.591,4.4701,0.0677,0
Network_Error,2400,1020,336,0.3294,0.28,1.1765,2446.73,5.8201,4.6909,0.0,0
Network_Error,2600,1034,283,0.2737,0.22,1.2441,2642.4,5.649,4.0854,0.0,0
Network_Error,2800,803,272,0.3387,0.16,2.0,2842.28,5.6095,5.4006,0.0,0
Network_Error,3000,928,220,0.2371,0.11,2.0,3044.09,5.3982,3.8956,0.0,0
Network_Error,3200,715,155,0.2168,0.07,2.0,3252.9,5.0499,3.561,0.0,0
Network_Error,3400,435,127,0.292,0.04,2.0,3459.06,4.852,4.9,0.0,0
NickMish,1200,178,104,0.5843,0.78,0.7491,1243.27,4.654,3.3807,0.1796,1
NickMish,1800,475,179,0.3768,0.5,0.7537,1862.57,5.193,3.6449,0.1226,0
NickMish,1000,102,73,0.7157,0.85,0.842,1057.53,4.3041,3.2576,0.1174,0
NickMish,1400,163,101,0.6196,0.7,0.8852,1438.61,4.625,4.1228,0.0729,0
NickMish,2000,353,144,0.4079,0.42,0.9713,2051.39,4.9767,4.1647,0.0119,0
NickMish,800,177,157,0.887,0.9,0.9856,819.11,5.0626,3.6782,0.0111,0
NickMish,1600,187,121,0.6471,0.6,1.0784,1648.76,4.804,5.1251,0.0,0
NickMish,2200,352,132,0.375,0.35,1.0714,2265.15,4.8903,4.154,0.0,0
NickMish,2400,340,118,0.3471,0.28,1.2395,2459.32,4.7791,4.0791,0.0,0
NickMish,2600,336,81,0.2411,0.22,1.0958,2653.09,4.4067,2.8185,0.0,0
NickMish,2800,266,88,0.3308,0.16,2.0,2846.59,4.4886,4.2271,0.0,0
NickMish,3000,126,28,0.2222,0.11,2.0,3042.86,3.3673,2.2769,0.0,0
NickMish,3200,105,19,0.181,0.07,2.0,3231.58,2.9957,1.7518,0.0,0
NickMish,3400,63,8,0.127,0.04,2.0,3450.0,2.1972,0.9626,0.0,0
Nika_Tamliani,1000,1751,769,0.4392,0.85,0.5167,1050.33,6.6464,3.0658,0.4013,1
Nika_Tamliani,1200,2152,948,0.4405,0.78,0.5648,1252.74,6.8554,3.7832,0.3317,1
Nika_Tamliani,800,2134,1258,0.5895,0.9,0.655,824.8,7.1381,3.4707,0.2925,1
Nika_Tamliani,1400,2483,1050,0.4229,0.7,0.6041,1453.05,6.9575,4.2751,0.2723,1
Nika_Tamliani,1600,2663,1060,0.398,0.6,0.6634,1654.43,6.967,4.588,0.1999,1
Nika_Tamliani,1800,3447,1197,0.3473,0.5,0.6945,1854.22,7.0884,4.5642,0.1538,1
Nika_Tamliani,2000,3319,949,0.2859,0.42,0.6808,2047.95,6.8565,4.0149,0.1384,1
Nika_Tamliani,2400,3956,862,0.2179,0.28,0.7782,2439.91,6.7604,3.5942,0.0663,0
Nika_Tamliani,2200,2751,854,0.3104,0.35,0.887,2244.5,6.7511,4.7039,0.0404,0
Nika_Tamliani,2600,1709,336,0.1966,0.22,0.8937,2630.06,5.8201,3.0095,0.0255,0
Nika_Tamliani,3200,50,3,0.06,0.07,0.8571,3200.0,1.3863,0.2662,0.0165,0
Nika_Tamliani,2800,424,64,0.1509,0.16,0.9434,2820.31,4.1744,1.7771,0.0106,0
Nika_Tamliani,3000,166,23,0.1386,0.11,1.2596,3043.48,3.1781,1.3401,0.0,0
Nikrien,1600,247,56,0.2267,0.6,0.3779,1657.14,4.0431,1.519,0.4081,1
Nikrien,2000,338,61,0.1805,0.42,0.4297,2036.07,4.1271,1.5165,0.2722,1
Nikrien,1800,366,104,0.2842,0.5,0.5683,1840.38,4.654,2.4338,0.2254,1
Nikrien,2400,333,40,0.1201,0.28,0.429,2450.0,3.7136,1.0929,0.1971,1
Nikrien,1200,159,90,0.566,0.78,0.7257,1253.33,4.5109,3.2002,0.197,1
Nikrien,1000,201,128,0.6368,0.85,0.7492,1063.28,4.8598,3.2906,0.1931,1
Nikrien,800,328,238,0.7256,0.9,0.8062,814.29,5.4765,3.2358,0.1561,0
Nikrien,2200,176,52,0.2955,0.35,0.8442,2225.0,3.9703,2.61,0.0568,0
Nikrien,1400,159,107,0.673,0.7,0.9614,1458.88,4.6821,4.5967,0.0242,0
Nikrien,2600,85,18,0.2118,0.22,0.9626,2616.67,2.9444,1.6316,0.0093,0
Nikrien,2800,125,21,0.168,0.16,1.05,2828.57,3.091,1.4689,0.0,0
Nikrien,3000,15,6,0.4,0.11,2.0,3000.0,1.9459,2.3351,0.0,0
Nikrien,3200,13,5,0.3846,0.07,2.0,3240.0,1.7918,2.2328,0.0,0
Nikrien,3400,3,3,1.0,0.04,2.0,3500.0,1.3863,4.852,0.0,0
Noobish_Monk,1200,765,439,0.5739,0.78,0.7357,1257.86,6.0868,4.3936,0.1932,1
Noobish_Monk,800,909,650,0.7151,0.9,0.7945,818.46,6.4785,3.7916,0.1685,0
Noobish_Monk,1600,1099,507,0.4613,0.6,0.7689,1661.54,6.2305,4.7758,0.1343,0
Noobish_Monk,1000,428,301,0.7033,0.85,0.8274,1056.48,5.7104,4.2428,0.1325,0
Noobish_Monk,1400,806,457,0.567,0.7,0.81,1438.51,6.1269,4.9973,0.1249,0
Noobish_Monk,2000,2232,705,0.3159,0.42,0.752,2050.78,6.5596,4.2491,0.1062,0
Noobish_Monk,1800,1952,794,0.4068,0.5,0.8135,1860.83,6.6783,5.0549,0.092,0
Noobish_Monk,2200,2476,782,0.3158,0.35,0.9024,2245.4,6.6631,4.7253,0.0348,0
Noobish_Monk,2400,2011,653,0.3247,0.28,1.1597,2446.55,6.4831,5.1504,0.0,0
Noobish_Monk,2600,1238,382,0.3086,0.22,1.4026,2637.7,5.948,4.8411,0.0,0
Noobish_Monk,2800,986,221,0.2241,0.16,1.4009,2842.08,5.4027,3.4416,0.0,0
Noobish_Monk,3000,711,112,0.1575,0.11,1.432,3035.71,4.7274,2.2606,0.0,0
Noobish_Monk,3200,286,65,0.2273,0.07,2.0,3230.77,4.1897,3.0763,0.0,0
Noobish_Monk,3400,239,31,0.1297,0.04,2.0,3464.52,3.4657,1.5574,0.0,0
NotDWT,800,825,549,0.6655,0.9,0.7394,816.58,6.3099,3.4288,0.2155,1
NotDWT,1000,493,306,0.6207,0.85,0.7302,1063.07,5.7268,3.7788,0.2114,1
NotDWT,1400,628,313,0.4984,0.7,0.712,1446.96,5.7494,4.1463,0.1925,1
NotDWT,1200,561,333,0.5936,0.78,0.761,1250.45,5.8111,4.3133,0.1733,0
NotDWT,1800,1110,382,0.3441,0.5,0.6883,1853.66,5.948,3.7944,0.1573,1
NotDWT,2400,530,81,0.1528,0.28,0.5458,2445.68,4.4067,1.6471,0.1476,1
NotDWT,2000,763,247,0.3237,0.42,0.7708,2048.58,5.5134,3.6563,0.0981,0
NotDWT,1600,596,336,0.5638,0.6,0.9396,1653.57,5.8201,5.4256,0.034,0
NotDWT,2200,563,182,0.3233,0.35,0.9236,2235.16,5.2095,3.7642,0.0273,0
NotDWT,2600,180,42,0.2333,0.22,1.0606,2642.86,3.7612,2.3194,0.0,0
NotDWT,2800,15,3,0.2,0.16,1.25,2900.0,1.3863,0.8041,0.0,0
NotDWT,3000,27,13,0.4815,0.11,2.0,3015.38,2.6391,3.8315,0.0,0
NotDWT,3400,44,8,0.1818,0.04,2.0,3450.0,2.1972,1.3783,0.0,0
NotNanYan,1600,57,15,0.2632,0.6,0.4386,1620.0,2.7726,1.182,0.3625,1
NotNanYan,1000,28,18,0.6429,0.85,0.7563,1055.56,2.9444,1.998,0.1768,0
NotNanYan,2000,31,11,0.3548,0.42,0.8449,2063.64,2.4849,1.8196,0.0648,0
NotNanYan,1200,22,17,0.7727,0.78,0.9907,1252.94,2.8904,2.7984,0.0059,0
NotNanYan,800,37,34,0.9189,0.9,1.021,823.53,3.5553,2.6905,0.0,0
NotNanYan,1400,15,11,0.7333,0.7,1.0476,1463.64,2.4849,2.6671,0.0,0
NotNanYan,1800,7,7,1.0,0.5,2.0,1800.0,2.0794,3.743,0.0,0
NotNanYan,2200,18,13,0.7222,0.35,2.0,2200.0,2.6391,4.1932,0.0,0
NotNanYan,2600,21,9,0.4286,0.22,1.9481,2700.0,2.3026,2.6644,0.0,0
NotNanYan,2800,4,4,1.0,0.16,2.0,2900.0,1.6094,4.6674,0.0,0
NotOnlySuccess,1000,277,166,0.5993,0.85,0.705,1053.61,5.118,3.2315,0.2306,1
NotOnlySuccess,2200,739,132,0.1786,0.35,0.5103,2238.64,4.8903,1.9555,0.1922,1
NotOnlySuccess,1400,344,172,0.5,0.7,0.7143,1440.7,5.1533,3.7122,0.1899,1
NotOnlySuccess,1600,461,195,0.423,0.6,0.705,1660.0,5.2781,3.7061,0.173,1
NotOnlySuccess,2000,688,177,0.2573,0.42,0.6125,2044.63,5.1818,2.7257,0.172,1
NotOnlySuccess,1200,333,198,0.5946,0.78,0.7623,1252.53,5.2933,3.9422,0.1712,0
NotOnlySuccess,1800,864,348,0.4028,0.5,0.8056,1852.3,5.8551,4.3683,0.0959,0
NotOnlySuccess,3000,260,13,0.05,0.11,0.4545,3007.69,2.6391,0.3969,0.0917,1
NotOnlySuccess,800,296,241,0.8142,0.9,0.9047,814.52,5.4889,3.6401,0.0753,0
NotOnlySuccess,2400,683,145,0.2123,0.28,0.7582,2461.38,4.9836,2.6042,0.0739,0
NotOnlySuccess,2600,257,49,0.1907,0.22,0.8666,2646.94,3.912,1.9743,0.0332,0
NotOnlySuccess,2800,92,19,0.2065,0.16,1.2908,2821.05,2.9957,1.7453,0.0,0
NotOnlySuccess,3200,15,2,0.1333,0.07,1.9048,3200.0,1.0986,0.4687,0.0,0
Nrtusea,1200,107,48,0.4486,0.78,0.5751,1258.33,3.8918,2.1969,0.3172,1
Nrtusea,1000,72,44,0.6111,0.85,0.719,1059.09,3.8067,2.4638,0.2132,1
Nrtusea,2000,398,108,0.2714,0.42,0.6461,2039.81,4.6913,2.5967,0.1564,1
Nrtusea,800,71,61,0.8592,0.9,0.9546,813.11,4.1271,2.8832,0.0341,0
Nrtusea,1400,74,62,0.8378,0.7,1.1969,1443.55,4.1431,5.011,0.0,0
Nrtusea,1600,875,545,0.6229,0.6,1.0381,1646.42,6.3026,6.4632,0.0,0
Nrtusea,1800,641,339,0.5289,0.5,1.0577,1837.76,5.8289,5.6653,0.0,0
Nrtusea,2200,235,125,0.5319,0.35,1.5198,2248.8,4.8363,5.785,0.0,0
Nrtusea,2400,298,109,0.3658,0.28,1.3063,2430.28,4.7005,4.1784,0.0,0
Nrtusea,2600,177,49,0.2768,0.22,1.2583,2610.2,3.912,2.8268,0.0,0
Nrtusea,2800,16,14,0.875,0.16,2.0,2835.71,2.7081,6.7193,0.0,0
Nrtusea,3000,6,6,1.0,0.11,2.0,3066.67,1.9459,5.9675,0.0,0
Ns6Juruo,1000,208,114,0.5481,0.85,0.6448,1062.28,4.7449,2.7626,0.2808,1
Ns6Juruo,800,208,163,0.7837,0.9,0.8707,809.82,5.0999,3.2365,0.1019,0
Ns6Juruo,1400,159,101,0.6352,0.7,0.9075,1450.5,4.625,4.2614,0.0584,0
Ns6Juruo,1600,219,123,0.5616,0.6,0.9361,1642.28,4.8203,4.4461,0.0355,0
Ns6Juruo,1200,135,102,0.7556,0.78,0.9687,1269.61,4.6347,4.4459,0.0213,0
Ns6Juruo,1800,229,131,0.5721,0.5,1.1441,1853.44,4.8828,5.177,0.0,0
Ns6Juruo,2000,212,118,0.5566,0.42,1.3252,2046.61,4.7791,5.4441,0.0,0
Ns6Juruo,2200,414,168,0.4058,0.35,1.1594,2244.05,5.1299,4.6714,0.0,0
Ns6Juruo,2400,365,169,0.463,0.28,1.6536,2446.75,5.1358,5.8182,0.0,0
Ns6Juruo,2600,399,148,0.3709,0.22,1.686,2656.08,5.0039,4.93,0.0,0
Ns6Juruo,2800,149,102,0.6846,0.16,2.0,2828.43,4.6347,8.974,0.0,0
Ns6Juruo,3000,251,90,0.3586,0.11,2.0,3027.78,4.5109,4.8972,0.0,0
Ns6Juruo,3200,182,40,0.2198,0.07,2.0,3237.5,3.7136,2.6423,0.0,0
Ns6Juruo,3400,156,24,0.1538,0.04,2.0,3466.67,3.2189,1.7167,0.0,0
Nyaan,1000,229,178,0.7773,0.85,0.9145,1058.43,5.1874,4.2677,0.0639,0
Nyaan,1400,560,363,0.6482,0.7,0.926,1449.04,5.8972,5.5391,0.0475,0
Nyaan,2200,1156,372,0.3218,0.35,0.9194,2256.18,5.9216,4.2993,0.0287,0
Nyaan,800,396,357,0.9015,0.9,1.0017,820.73,5.8805,4.351,0.0,0
Nyaan,1200,319,265,0.8307,0.78,1.065,1251.32,5.5835,5.804,0.0,0
Nyaan,1600,636,400,0.6289,0.6,1.0482,1663.0,5.994,6.2692,0.0,0
Nyaan,1800,738,458,0.6206,0.5,1.2412,1852.18,6.1291,7.0451,0.0,0
Nyaan,2000,984,443,0.4502,0.42,1.0719,2051.47,6.0958,5.63,0.0,0
Nyaan,2400,921,387,0.4202,0.28,1.5007,2440.05,5.961,6.1118,0.0,0
Nyaan,2600,742,198,0.2668,0.22,1.2129,2650.51,5.2933,3.7438,0.0,0
Nyaan,2800,847,185,0.2184,0.16,1.3651,2829.19,5.2257,3.2292,0.0,0
Nyaan,3000,298,82,0.2752,0.11,2.0,3051.22,4.4188,3.71,0.0,0
Nyaan,3200,302,71,0.2351,0.07,2.0,3246.48,4.2767,3.2641,0.0,0
Nyaan,3400,210,59,0.281,0.04,2.0,3459.32,4.0943,3.9793,0.0,0
OG_Matveychick1,1000,1330,676,0.5083,0.85,0.598,1060.95,6.5177,3.5146,0.327,1
OG_Matveychick1,800,2187,1349,0.6168,0.9,0.6854,815.72,7.2079,3.6267,0.2653,1
OG_Matveychick1,1400,1607,743,0.4624,0.7,0.6605,1446.57,6.612,4.4223,0.2305,1
OG_Matveychick1,1200,1293,743,0.5746,0.78,0.7367,1252.36,6.612,4.7583,0.1933,1
OG_Matveychick1,1600,2150,883,0.4107,0.6,0.6845,1657.87,6.7845,4.6194,0.1866,1
OG_Matveychick1,2000,3123,908,0.2907,0.42,0.6923,2045.59,6.8123,4.0516,0.1331,1
OG_Matveychick1,1800,2641,975,0.3692,0.5,0.7384,1853.64,6.8835,4.7105,0.1308,1
OG_Matveychick1,2200,3498,957,0.2736,0.35,0.7817,2241.07,6.8648,4.209,0.0793,0
OG_Matveychick1,2600,2435,457,0.1877,0.22,0.8531,2633.48,6.1269,3.0282,0.0354,0
OG_Matveychick1,2400,3368,881,0.2616,0.28,0.9342,2442.11,6.7822,4.3325,0.0192,0
OG_Matveychick1,2800,1357,196,0.1444,0.16,0.9027,2845.92,5.2832,2.1717,0.0179,0
OG_Matveychick1,3000,427,43,0.1007,0.11,0.9155,3037.21,3.7842,1.1574,0.0118,0
OG_Matveychick1,3200,112,17,0.1518,0.07,2.0,3217.65,2.8904,1.4116,0.0,0
OG_Matveychick1,3400,71,14,0.1972,0.04,2.0,3485.71,2.7081,1.8613,0.0,0
OIer_kzc,1000,158,118,0.7468,0.85,0.8786,1062.71,4.7791,3.7931,0.0905,0
OIer_kzc,800,235,192,0.817,0.9,0.9078,816.15,5.2627,3.5092,0.0724,0
OIer_kzc,1400,262,171,0.6527,0.7,0.9324,1440.94,5.1475,4.841,0.0429,0
OIer_kzc,1200,127,106,0.8346,0.78,1.0701,1242.45,4.6728,4.8458,0.0,0
OIer_kzc,1600,356,235,0.6601,0.6,1.1002,1658.72,5.4638,5.9826,0.0,0
OIer_kzc,1800,408,204,0.5,0.5,1.0,1863.24,5.323,4.959,0.0,0
OIer_kzc,2000,421,232,0.5511,0.42,1.3121,2043.53,5.451,6.1386,0.0,0
OIer_kzc,2200,383,226,0.5901,0.35,1.6859,2261.06,5.425,7.238,0.0,0
OIer_kzc,2400,450,201,0.4467,0.28,1.5952,2451.24,5.3083,5.812,0.0,0
OIer_kzc,2600,305,133,0.4361,0.22,1.9821,2627.07,4.8978,5.6108,0.0,0
OIer_kzc,2800,304,101,0.3322,0.16,2.0,2844.55,4.625,4.3709,0.0,0
OIer_kzc,3000,162,46,0.284,0.11,2.0,3050.0,3.8501,3.3344,0.0,0
OIer_kzc,3200,76,25,0.3289,0.07,2.0,3240.0,3.2581,3.4724,0.0,0
OIer_kzc,3400,34,6,0.1765,0.04,2.0,3500.0,1.9459,1.2019,0.0,0
ORzyzRO,1400,457,171,0.3742,0.7,0.5345,1443.27,5.1475,2.7799,0.3247,1
ORzyzRO,1600,474,180,0.3797,0.6,0.6329,1665.56,5.1985,3.288,0.219,1
ORzyzRO,1000,136,84,0.6176,0.85,0.7266,1045.24,4.4427,2.8681,0.21,1
ORzyzRO,800,426,289,0.6784,0.9,0.7538,822.49,5.6699,3.1637,0.2012,0
ORzyzRO,1800,734,262,0.3569,0.5,0.7139,1861.83,5.5722,3.7031,0.1437,1
ORzyzRO,1200,197,139,0.7056,0.78,0.9046,1242.45,4.9416,4.3321,0.0662,0
ORzyzRO,2000,816,317,0.3885,0.42,0.925,2046.06,5.7621,4.58,0.0313,0
ORzyzRO,2200,1223,398,0.3254,0.35,0.9298,2262.81,5.989,4.4102,0.025,0
ORzyzRO,2400,2039,526,0.258,0.28,0.9213,2458.56,6.2672,3.9749,0.0231,0
ORzyzRO,2600,1004,339,0.3376,0.22,1.5348,2646.02,5.8289,5.2077,0.0,0
ORzyzRO,2800,875,256,0.2926,0.16,1.8286,2844.92,5.5491,4.6187,0.0,0
ORzyzRO,3000,600,189,0.315,0.11,2.0,3034.92,5.247,5.0162,0.0,0
ORzyzRO,3200,335,100,0.2985,0.07,2.0,3248.0,4.6151,4.4746,0.0,0
ORzyzRO,3400,369,130,0.3523,0.04,2.0,3460.0,4.8752,5.9427,0.0,0
OdtreeKing,1000,63,32,0.5079,0.85,0.5976,1062.5,3.4965,1.887,0.3164,1
OdtreeKing,800,60,40,0.6667,0.9,0.7407,815.0,3.7136,2.0177,0.2035,1
OdtreeKing,1400,93,45,0.4839,0.7,0.6912,1460.0,3.8286,2.7047,0.2034,1
OdtreeKing,2000,300,83,0.2767,0.42,0.6587,2055.42,4.4308,2.5197,0.1506,1
OdtreeKing,1200,52,42,0.8077,0.78,1.0355,1259.52,3.7612,3.8263,0.0,0
OdtreeKing,1600,76,48,0.6316,0.6,1.0526,1639.58,3.8918,4.0301,0.0,0
OdtreeKing,1800,137,92,0.6715,0.5,1.3431,1842.39,4.5326,5.6079,0.0,0
OdtreeKing,2200,272,128,0.4706,0.35,1.3445,2239.06,4.8598,5.1207,0.0,0
OdtreeKing,2400,197,99,0.5025,0.28,1.7948,2465.66,4.6052,5.7062,0.0,0
OdtreeKing,2600,250,79,0.316,0.22,1.4364,2659.49,4.382,3.6827,0.0,0
OdtreeKing,2800,245,60,0.2449,0.16,1.5306,2848.33,4.1109,2.8675,0.0,0
OdtreeKing,3000,46,18,0.3913,0.11,2.0,3050.0,2.9444,3.5141,0.0,0
OdtreeKing,3200,9,3,0.3333,0.07,2.0,3300.0,1.3863,1.5249,0.0,0
OneCyborg,2000,146,19,0.1301,0.42,0.3098,2084.21,2.9957,0.8125,0.362,1
OneCyborg,1000,51,28,0.549,0.85,0.6459,1046.43,3.3673,1.9345,0.2723,1
OneCyborg,1600,109,39,0.3578,0.6,0.5963,1651.28,3.6889,2.1795,0.2428,1
OneCyborg,2400,153,17,0.1111,0.28,0.3968,2429.41,2.8904,0.7802,0.2187,1
OneCyborg,1200,76,42,0.5526,0.78,0.7085,1247.62,3.7612,2.5932,0.2074,1
OneCyborg,2200,162,32,0.1975,0.35,0.5644,2237.5,3.4965,1.5454,0.1727,1
OneCyborg,1400,58,30,0.5172,0.7,0.7389,1486.67,3.434,2.6406,0.1681,1
OneCyborg,2800,51,4,0.0784,0.16,0.4902,2900.0,1.6094,0.3661,0.1235,1
OneCyborg,3400,11,0,0.0,0.04,0.0,3400.0,0.0,0.0,0.0994,0
OneCyborg,800,99,83,0.8384,0.9,0.9315,812.05,4.4308,3.0165,0.0522,0
